id,budget,genres,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,DiaSemana,Mes,cast,crew
55246,0.0,"['Comedy', 'Romance']",4.186599,2010-10-08,22270.0,Ceremony,5.2,20.0,2010,0.0,Viernes,Octubre,"['Uma Thurman', 'Michael Angarano', 'Lee Pace', 'Rebecca Mader', 'Jake Johnson']","['Manny Siverio', 'Kerry Barden', 'Paul Schnee', 'Lewis Goldstein', 'Lewis Goldstein', 'Howard Paar', 'Max Winkler', 'Max Winkler', 'Rusty Dunn', 'Heidi Bivens', 'Drew Jiritano', 'William Rexer', 'Andrew Cesana', 'Joe Landauer', 'Inbal Weinberg', 'Eric D. Johnson', 'Michelle Kearns', 'Cate Montana', 'John Carbonara', 'Patrick Cicero', 'David Giesbrecht', 'Qodi Armstrong', 'Julie Anna Kehoe', 'Sherry Whitfield', 'Hannah Newman', 'Eric Walendzinski', 'David Briggs']"
365002,0.0,"['Fantasy', 'Science Fiction', 'Comedy']",0.603562,2015-12-03,0.0,Kryptonita,4.7,3.0,2015,0.0,Jueves,Diciembre,"['Pablo Rago', 'Diego Capusotto', 'Nicolás Vázquez', 'Diego Velázquez', 'Juan Palomino', 'Diego Cremonesi', 'Susana Varela', 'Sofía Palomino', 'Lautaro Delgado']",['Nicanor Loreti']
149955,0.0,['Western'],0.370093,1936-03-06,0.0,Three Godfathers,7.0,2.0,1936,0.0,Viernes,Marzo,"['Chester Morris', 'Lewis Stone', 'Walter Brennan', 'Irene Hervey', 'Sidney Toler', 'Dorothy Tree', 'Roger Imhof', 'Willard Robertson', 'Robert Livingston', 'John Sheehan', 'Joseph Marievsky', 'Victor Potel', 'Helen Brown', 'Harvey Clark', 'Virginia Brissac']","['Cedric Gibbons', 'Joseph L. Mankiewicz', 'Joseph Ruttenberg', 'Frank Sullivan', 'William Axt', 'Peter B. Kyne', 'Edward E. Paramore Jr.', 'Manuel Seff', 'Richard Boleslawski']"
20362,0.0,"['Crime', 'Drama']",1.548359,1948-09-29,0.0,Cry of the City,6.1,7.0,1948,0.0,Miércoles,Septiembre,"['Victor Mature', 'Richard Conte', 'Fred Clark', 'Shelley Winters', 'Betty Garde', 'Berry Kroeger', 'Tommy Cook', 'Debra Paget', 'Hope Emerson', 'Roland Winters', 'Walter Baldwin', 'June Storey', 'Tito Vuolo', 'Mimi Aguglia', 'Oliver Blake', 'Ruth Clifford']","['Lyle R. Wheeler', 'Robert Siodmak', 'Darryl F. Zanuck', 'Alfred Newman', 'Thomas Little', 'Sol C. Siegel', 'Lloyd Ahern', 'Bonnie Cashin', 'Ben Nye', 'Richard Murphy', 'Henry Edward Helseth', 'Albert Hogsett', 'Harmon Jones', 'Ernest Lansing']"
412758,2073816.0,"['Action', 'Comedy', 'Horror']",2.208627,2017-04-06,0.0,Eat Locals,6.3,20.0,2017,0.0,Jueves,Abril,"['Charlie Cox', 'Tony Curran', 'Mackenzie Crook', 'Freema Agyeman', 'Eve Myles', 'Vincent Regan', 'Billy Cook', 'Lukaz Leong', 'Nicholas Rowe', 'Dexter Fletcher', 'Ruth Jones', 'Annette Crosbie', 'Jordan Long', 'Tine Stapelfeldt', 'Elly Fairman', 'Johnny Palmiero', 'Robert Portal']","['Jason Flemyng', 'Danny King']"
270529,0.0,['Comedy'],0.051005,2014-04-29,0.0,The Sklar Brothers: What Are We Talking About?,4.0,1.0,2014,0.0,Martes,Abril,"['Randy Sklar', 'Jason Sklar', 'Rich Eisen', 'Omar J. Dorsey', 'Dwight Freeney', 'Bonnie Bernstein']","['Jay Chapman', 'Brenda Carlson']"
365065,0.0,"['Drama', 'Science Fiction']",1.000576,2015-09-03,0.0,Zero,5.3,3.0,2015,0.0,Jueves,Septiembre,"['Ryan Eggold', 'Elise Eberle', 'Mercy Malick', 'Felix Avitia', 'Anisha Adusumilli']","['Ridley Scott', 'Michael Fassbender', 'Luis de la Madrid', 'Daniel Aranyó', 'Eduardo Verástegui', 'Liza Marshall', 'David Victori', 'David Victori', 'David Victori', 'Jaime Burke', 'Miquel Coll', 'Tomas Cordoba', 'Bec Cubitt', 'Ignacio Lacosta', 'Sebastian Mery', 'Juan Ignacio Peña', 'Clara Viola']"
1579,40000000.0,"['Action', 'Adventure', 'Drama', 'Thriller']",7.735233,2006-12-07,120175290.0,Apocalypto,7.3,1252.0,2006,3.00438225,Jueves,Diciembre,"['Rudy Youngblood', 'Raoul Max Trujillo', 'Gerardo Taracena', 'Iazua Larios', 'Antonio Monroy', 'María Isabel Díaz', 'Dalia Hernández', 'Jonathan Brewer', 'Morris Birdyellowhead', 'Carlos Emilio Báez', 'Amilcar Ramírez', 'Israel Contreras', 'Israel Ríos', 'Espiridion Acosta Cache', 'Mayra Serbulo', 'Rodolfo Palacios', 'Lorena Heranandez', 'Itandehui Gutierrez', 'Sayuri Gutierrez', 'Hiram Soto', 'José Suárez', 'Ariel Galvan', 'Bernardo Ruiz', 'Ricardo Diaz Mendoza', 'Richard Can', 'Carlos Ramos', 'Ammel Rodrigo Mendoza', 'Marco Antonio Argueta', 'Javier Escobar', 'Fernando Hernandez', 'Maria Isidra Hoil', 'Aquetzali García', 'Abel Woolrich', 'Nicolás Jasso', 'Ronaldo Eknal', 'Miriam Tun', 'Rafael Velez', 'Diana Botello', 'Joaquin Rendon']","['James Horner', 'Mel Gibson', 'Mel Gibson', 'Mel Gibson', 'Thomas E. Sanders', 'Bruce Davey', 'Dean Semler', 'Dick Bernstein', 'John Wright', 'Rajeev Malhotra', 'Scott G.G. Haller', 'Benjamin L. Cook', 'Benjamin L. Cook', 'Farhad Safinia', 'Farhad Safinia', 'Carla Hool', 'Mayes C. Rubeo', 'Roberto Bonelli', 'Naaman Marshall', 'Ned Dowd', 'Ned Dowd', 'Vicki Christianson', 'Gerardo Albarrán', 'Aldo Signoretti', 'Vittorio Sodano', 'Ted Rae', 'Keith VanderLaan', 'Ian Fox', 'Greg P. Russell', 'Sean McCormack', 'Kami Asgar', 'Joseph Martens', 'Mic Rodgers', 'Guillermo Rosas', 'Dawn Lunsford', 'Alicia Stevenson', 'Adrian Grunberg', 'Kimberly Adams', 'Theresa Wachter', 'Ismael Jardon', 'Carlos Benassini', ""Kevin O'Connell"", 'Andrew Cooper', 'Derek Raser', ""Mark O'Kane"", 'James Wright', 'James J. Gilson', 'Jim Henrikson', 'Andrew Rowlands', 'Erick Monroy', 'Antonio Gómez Capetillo', 'Antonio Gómez', 'Juan José Martínez', 'Jose Luis Mendez Ramirez', 'Alan Scott', 'Martin Schloemer', 'Matthew T. Duncan', 'Anthony Huljev', 'Ian Noe', 'Eric W. Shamlin', 'Jamie Venable', 'Eduardo Flores Torres', 'Maryan Zurek', 'Chad Rivetti', 'Alan Kelvin Contreras', 'Javier Delgado', 'Mariana Mechoulam', 'Jose Luis Montero', 'Africa Zayas', 'Amy Pawlowski', 'Arturo Curiel', 'Rulan Tangen', 'Fernando Uriegas', 'Blaise Noto', 'Teresa Hinton', 'Orla Carrol', 'Horacio Rodríguez', 'Roberto Ortiz']"
11960,0.0,"['Drama', 'Foreign', 'Romance']",1.349667,2006-10-15,0.0,After This Our Exile,5.9,6.0,2006,0.0,Domingo,Octubre,"['Aaron Kwok', 'Charlie Yeung', 'Kelly Lin', 'King-to Ng', 'Qin Hailu', 'Qin Hao']","['Eric Tsang', 'Patrick Tam Kar-Ming', 'Robert Ellis-Geiger', 'Li-kuang Chiu', 'Dong Yu', 'Mark Lee Ping-Bing']"
11343,4000000.0,"['Mystery', 'Horror', 'Thriller']",9.582814,1979-11-17,0.0,Salem's Lot,6.2,124.0,1979,0.0,Sábado,Noviembre,"['David Soul', 'James Mason', 'Lance Kerwin', 'Bonnie Bedelia', 'Lew Ayres', 'Julie Cobb', 'Elisha Cook Jr.', 'George Dzundza', 'Ed Flanders', 'Clarissa Kaye-Mason', 'Geoffrey Lewis', 'Barney McFadden', 'Kenneth McMillan', 'Fred Willard', 'Marie Windsor']","['Stephen King', 'Stirling Silliphant', 'Tobe Hooper', 'Paul Monash', 'Harry Sukman', 'Carroll Sax', 'Richard Kobritz', 'Jules Brenner', 'Tom Pryor']"
32627,0.0,"['Action', 'Thriller']",7.051042,1973-01-01,0.0,The MacKintosh Man,6.4,20.0,1973,0.0,Lunes,Enero,"['Paul Newman', 'Dominique Sanda', 'James Mason', 'Harry Andrews', 'Ian Bannen', 'Michael Hordern', 'Nigel Patrick', 'Peter Vaughan', 'Roland Culver', 'Percy Herbert', 'Robert Lang', 'Jenny Runacre']","['Walter Hill', 'Maurice Jarre', 'Weston Drury Jr.', 'Terence Marsh', 'John Huston', 'Cliff Richardson', 'John Foreman', 'Oswald Morris', 'Alan Tomkins', 'Russell Lloyd', 'Don Sharpe', 'Desmond Bagley', 'Leslie Hodgson', 'Jimmy Turrell', 'A.G. Scott', 'Penny Daniels', 'Ron Ballinger']"
44678,0.0,"['Horror', 'Action', 'Thriller', 'Science Fiction']",4.715525,2010-10-10,0.0,Altitude,4.9,85.0,2010,0.0,Domingo,Octubre,"['Jessica Lowndes', 'Julianna Guill', 'Ryan Donowho', 'Landon Liboiron', 'Mike Dopud', 'Jake Weary', 'Ryan Grantham', 'Chelah Horsdal', 'Ian Robison', 'Michelle Harrison', 'Teghan Gentles', 'Seth Ranaweera', 'Colin Murdock', 'Ian James Corlett']","['Paul A. Birkett', 'Kaare Andrews', 'Weicheng Jiang']"
35428,1950000.0,['Comedy'],3.022666,2010-03-04,12005838.0,What Men Talk About,7.6,46.0,2010,6.15684,Jueves,Marzo,"['Leonid Barats', 'Aleksandr Demidov', 'Kamil Larin', 'Rostislav Khait', 'Zhanna Friske', 'Nonna Grishaeva', 'Nina Ruslanova', 'Sergey Nikonenko', 'Anna Kasatkina-Barats', 'Konstantin Chepurin', 'Fyodor Dobronravov', 'Maksim Vitorgan', 'Andrey Makarevich', 'Oleg Menshikov', 'Aleksey Kortnev', 'Vasiliy Utkin']","['Dmitriy Dyachenko', 'Aleksandr Tsekalo', 'Leonid Barats', 'Rostislav Khait', 'Sergey Petreykov']"
65482,0.0,"['Romance', 'Drama']",0.363502,1990-09-24,0.0,The Law,5.8,4.0,1990,0.0,Lunes,Septiembre,"['Rasmane Ouedraogo', 'Ina Cissé', 'Roukietou Barry', 'Assane Ouedraogo', 'Sibidou Sidibe', 'Moumouni Ouedraogo', 'Mariama Barry', 'Seydou Ouedraogo', 'Mariam Ouedraogo', 'Daouda Porgo', 'Kogre Warma', 'Mamadou Ganame', 'Noufou Ouédraogo', 'Amade Ganame', 'Issaka Porgo']","['Idrissa Ouedraogo', 'Idrissa Ouedraogo', 'Idrissa Ouedraogo', 'Luc Barnier', 'Oury Milshtein', 'Abdullah Ibrahim', 'Jean Monsigny', 'Pierre-Laurent Chénieux', 'Béatrice Korc', 'Angelo Pastore']"
9713,60000000.0,"['Drama', 'Comedy']",5.403617,1998-10-08,0.0,Holy Man,4.9,113.0,1998,0.0,Jueves,Octubre,"['Eddie Murphy', 'Jeff Goldblum', 'Kelly Preston', 'Robert Loggia', 'Jon Cryer']","['Alan Silvestri', 'Tom Schulman', 'Adrian Biddle', 'Stephen Herek', 'Ray Murphy Jr.', 'Rebekah Rudd', 'Trudy Ship']"
11113,17000000.0,"['Drama', 'Family', 'Music', 'Romance']",12.494394,1964-10-21,72070731.0,My Fair Lady,7.4,361.0,1964,4.239454764705882,Miércoles,Octubre,"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White', 'Gladys Cooper', 'Jeremy Brett', 'Theodore Bikel', 'Mona Washbourne', 'Isobel Elsom', 'John Holland']","['George Cukor', 'Alan Jay Lerner', 'George Bernard Shaw', 'Alan Jay Lerner', 'James C. Katz', 'Jack Warner', 'Frederick Loewe', 'Harry Stradling Sr.', 'William H. Ziegler']"
22613,0.0,"['Action', 'Adventure', 'Western']",1.450989,1943-02-05,0.0,The Outlaw,4.9,16.0,1943,0.0,Viernes,Febrero,"['Jane Russell', 'Jack Buetel', 'Thomas Mitchell', 'Walter Huston', 'Mimi Aguglia', 'Joe Sawyer', 'Gene Rizzi', 'Ben Johnson', 'Julian Rivero']","['Gregg Toland', 'Lucien Ballard', 'Jules Furthman', 'Howard Hawks', 'Howard Hawks', 'Ben Hecht', 'Mel Berns', 'Howard Hughes', 'Howard Hughes', 'Victor Young', 'Wallace Grissell']"
150704,0.0,['Western'],0.012894,1971-05-29,0.0,Four Gunmen of the Holy Trinity,0.0,0.0,1971,0.0,Sábado,Mayo,"['Peter Lee Lawrence', 'Ida Galli', 'Phillipe Hersent', 'Daniela Giordano']",['Giorgio Cristallini']
39513,40000000.0,"['Adventure', 'Comedy', 'Science Fiction']",10.24382,2011-02-14,97552050.0,Paul,6.5,1825.0,2011,2.43880125,Lunes,Febrero,"['Seth Rogen', 'Simon Pegg', 'Nick Frost', 'Jason Bateman', 'Kristen Wiig', 'Bill Hader', 'Blythe Danner', 'Joe Lo Truglio', 'John Carroll Lynch', 'Jane Lynch', 'David Koechner', 'Jesse Plemons', 'Sigourney Weaver', 'Jeffrey Tambor', 'Steven Spielberg', 'Jennifer Granger', 'Mia Stallard']","['Natascha Wharton', 'Nancy Steiner', 'Tim Bevan', 'Eric Fellner', 'Lawrence Sher', 'David Arnold', 'Debra Hayward', 'Liza Chasin', 'Simon Pegg', 'Nick Frost', 'Nira Park', 'Chris Dickens', 'Steven Price', 'Allison Jones', 'Jefferson Sage', 'Robert Graf', 'Robert Graf', 'Greg Mottola', 'Carla Curry', 'Mary Burton', 'Nick Angel', 'Jody Johnson', 'Anders J.L Beer', 'Hal Couzens', 'Peter F. Kurland', 'Cheryl Kurk', 'S. Todd Christensen', 'Richard Fojo', 'Tania Blunden', 'Catriona Richardson', 'Andy Hague', 'Julian Slater', 'Sonny Surowiec', 'Tarra D. Day', 'Linda Matthews', 'Darrin Prescott', 'Ben Meechan', 'Chris Burdon', 'Doug Cooper', 'Simon Gershon', 'Geordie Sheffer', 'Jarred Waldron', 'Glenn E. Moran', 'Dina Eaton', 'Brooks Robinson', 'Nina Paskowitz', 'Wilson Webb', 'Jennifer Starzyk', 'Rachael Lin Gallaghan', 'Kate Fasulo', 'John Joyce', 'Berlinda Cantu-Lewis', 'Jane Walker']"
220005,0.0,,0.07334,2003-09-25,0.0,At the First Breath of Wind,8.5,2.0,2003,0.0,Jueves,Septiembre,"['Primo Gaburri', 'Mariella Fabbris', 'Ida Carnevali', 'Alessandra Agosti', 'Bianca Galeazzi', 'Lucky Ben Dele', 'Guglielmo Dal Corso']","['Laura Cafiero', 'Franco Piavoli', 'Franco Piavoli', 'Franco Piavoli']"
25438,0.0,"['Horror', 'Music']",2.612214,1986-10-24,6797218.0,Trick or Treat,5.6,40.0,1986,0.0,Viernes,Octubre,"['Marc Price', 'Tony Fields', 'Lisa Orgolini', 'Doug Savant', 'Elaine Joyce', 'Glen Morgan', 'Gene Simmons', 'Ozzy Osbourne', 'Elise Richards', 'Richard Pachorek', 'Clare Nono', 'Alice Nunn', 'Larry Sprinkle', 'Charles Martin Smith', 'Claudia Templeton', 'Denney Pierce', 'Ray Shaffer', 'Brad Thomas', 'Terry Loughlin', 'Graham Smith', 'Kevin Yagher', 'Amy Bertolette', 'Leroy Sweet', 'Barry Bell', 'Steve Boles', 'James D. Nelson']","['Charles Martin Smith', 'Rhet Topham', 'Rhet Topham', 'Michael S. Murphey', 'Michael S. Murphey', 'Joel Soisson', 'Joel Soisson', 'Robert Elswit', 'Jane Schwartz Jaffe', 'Curtis A. Schnell', 'Christopher Young', 'Scott White', 'Paul Bengston', 'David Cohn', 'Colin D. Irwin', 'Douglas A. Mowat', 'Jill M. Ohanneson', 'Scott White', 'Pamela Sparks', 'Stephanie A. Fowler', 'Shiho Ito', 'Richard Luckey', 'Roy Prendergast', ""Barbara D'Alessandro""]"
13428,0.0,"['Comedy', 'Crime', 'Thriller']",9.289588,1999-07-29,0.0,Two Hands,6.4,48.0,1999,0.0,Jueves,Julio,"['Heath Ledger', 'Bryan Brown', 'Rose Byrne', 'David Field', 'Tom Long', 'Tony Forrow', 'Steven Vidler', 'Dale Kalnins', 'Kiri Paramore', 'William Drury', 'David Moeaki', 'Mathew Wilkinson', 'Mary Acres', 'Evan Sheaves', 'Jarrah Darling', 'Jai Kemp']","['Lee Smith', 'Christine King', 'Gregor Jordan', 'Gregor Jordan', 'Richard Hobbs', 'Timothy White', 'Marian Macgowan', 'Bryce Menzies', 'Cezary Skubiszewski', 'Malcolm McCulloch', 'Steven Jones-Evans', 'Emily Seresin', 'Mark Turnbull']"
85512,0.0,"['Horror', 'Mystery', 'Thriller']",1.026078,1981-07-24,0.0,Jaws of Satan,5.8,7.0,1981,0.0,Viernes,Julio,"['Fritz Weaver', 'Gretchen Corbett', 'Jon Korkes', 'Christina Applegate', 'Bob Hannah', 'Norman Lloyd', 'Diana Douglas', 'Nancy Priddy', 'John McCurry', 'Jack Gordon', 'Allene Simmons', 'Mary Lyons McEvoy', 'Bill Gribble', 'Jamie Lawrence', 'Mark Richards']","['Dean Cundey', 'Joel Douglas', 'Roger Kellaway', 'Bob Claver', 'James Callaway', 'Gerry Holland', 'Robert Topol', 'Len Miller', 'Bill Wilson', 'Mary Gaffney']"
43002,0.0,"['Drama', 'Western']",2.277618,1962-05-24,0.0,Lonely Are the Brave,7.5,25.0,1962,0.0,Jueves,Mayo,"['Kirk Douglas', 'Gena Rowlands', 'Walter Matthau', ""Carroll O'Connor"", 'Michael Kane', 'William Schallert', 'George Kennedy', 'Karl Swenson', 'William Mims', 'Martin Garralaga', 'Lalo Rios']","['David Miller', 'Edward Abbey', 'Dalton Trumbo']"
8462,0.0,['Drama'],0.418457,1925-03-01,0.0,The Joyless Street,7.4,7.0,1925,0.0,Domingo,Marzo,"['Werner Krauss', 'Jaro Fürth', 'Greta Garbo', 'Asta Nielsen', 'Agnes Esterhazy', 'Karl Etlinger', 'Henry Stuart', 'Einar Hanson', 'Ilka Grüning', 'Gregori Chmara', 'Robert Garrison', 'Alexander Murski', 'Valeska Gert', 'Hertha von Walther', 'Otto Reinwald', 'Sylvia Torf', 'Loni Nest', 'Mario Cusmich']","['G.W. Pabst', 'G.W. Pabst', 'Otto Erdmann', 'Marc Sorkin', 'Anatole Litvak', 'Willy Haas', 'Hugo Bettauer', 'Guido Seeber', 'Curt Oertel', 'Robert Lach', 'Hans Söhnle']"
85566,0.0,"['Drama', 'Horror', 'Science Fiction', 'Foreign']",0.140985,2010-05-01,0.0,Rage,4.7,3.0,2010,0.0,Sábado,Mayo,"['Audrey Walker', 'Rick Crawford', 'Chris Witherspoon', 'Anna Lodej', 'Richard Topping']","['Chris Witherspoon', 'Chris Witherspoon', 'Darrell E. Smith', 'Shawn P Smith', 'Chris Witherspoon', 'Richard L. Murry']"
27915,0.0,['Documentary'],0.525869,2002-04-12,62153.0,Cuban Rafters,9.0,2.0,2002,0.0,Viernes,Abril,"['Maria Celeste Arraras', 'Fidel Castro', 'Bill Clinton', 'Guillermo Armas']","['David Trueba', 'Josep Maria Domènech', 'Carles Bosch', 'Carles Bosch']"
3111,5019770.0,"['Drama', 'Music', 'Romance']",7.051183,1954-09-29,0.0,A Star Is Born,7.1,56.0,1954,0.0,Miércoles,Septiembre,"['Judy Garland', 'James Mason', 'Jack Carson', 'Charles Bickford', 'Tommy Noonan', 'Lucy Marlow', 'Amanda Blake', 'Irving Bacon', 'Hazel Shermet', 'Lotus Robb']","['Sam Leavitt', 'Jack Warner', 'Folmar Blangsted', 'George Cukor', 'Ray Heindorf', 'Dorothy Parker', 'Alan Campbell', 'Robert Carson', 'Moss Hart', 'Vern Alves', 'Sidney Luft', 'Gene Allen']"
52587,0.0,"['Fantasy', 'Drama', 'Horror', 'Romance']",4.767937,2010-10-28,0.0,We Are the Night,6.1,89.0,2010,0.0,Jueves,Octubre,"['Karoline Herfurth', 'Nina Hoss', 'Jennifer Ulrich', 'Anna Fischer', 'Max Riemelt', 'Arved Birnbaum', 'Steffi Kühnert', 'Jochen Nickel', 'Senta Dorothea Kirschner']","['Ueli Christen', 'Torsten Breuer', 'Christian Becker', 'Jan Berger', 'Dennis Gansel', 'Dennis Gansel', 'Heiko Maile', 'Oliver Nommsen']"
25503,0.0,"['Drama', 'Thriller', 'Mystery']",1.551252,1949-03-20,0.0,Impact,5.8,6.0,1949,0.0,Domingo,Marzo,"['Brian Donlevy', 'Ella Raines', 'Charles Coburn', 'Helen Walker', 'Anna May Wong', 'Robert Warwick', 'Clarence Kolb', 'Art Baker', 'William Wright', 'Mae Marsh', 'Sheilah Graham', 'Tony Barrett', 'Philip Ahn', 'Glen Vernon', 'Linda Leighton', 'Jason Robards Sr.', 'Erskine Sanford', 'Ruth Robinson', 'Lucius Cooke', 'Tom Greenway', 'Ben Welden', 'Hans Herbert', 'Joel Friedkin', 'Joe Kirk', 'William Ruhl', 'Mary Landa', 'Harry Cheshire']","['Arthur Lubin', 'Jay Dratler', 'Jay Dratler', 'Dorothy Davenport', 'Leo C. Popkin', 'Michel Michelet', 'Ernest Laszlo']"
354296,0.0,"['Thriller', 'Comedy', 'Mystery']",0.546922,2015-09-03,0.0,The Guy from Our Cemetery,5.4,7.0,2015,0.0,Jueves,Septiembre,"['Aleksandr Pal', 'Igor Jijikine', 'Kristina Kazinskaya', 'Aleksandr Ilin', 'Vladimir Sychyov']","['Anton Chizhikov', 'Ilya Chizhikov', 'Vladimir Seryshev']"
320588,1000000.0,"['Comedy', 'Drama', 'Romance']",14.992311,2015-11-27,14444999.0,"Hello, My Name Is Doris",6.5,156.0,2015,14.444999,Viernes,Noviembre,"['Sally Field', 'Max Greenfield', 'Beth Behrs', 'Stephen Root', 'Natasha Lyonne', 'Kumail Nanjiani', 'Wendi McLendon-Covey', 'Rich Sommer', 'Peter Gallagher', 'Tyne Daly', 'Elizabeth Reaser', 'Isabella Acres', 'Kyle Mooney', 'Caroline Aaron', 'Rebecca Wisocky', 'Amy Okuda', 'Don Stark', 'Nnamdi Asomugha', 'Anna Akana', 'Emilie Germain', 'Jack Antonoff', 'Sophia Hasmik', 'Rayman Jilani', 'Catherine Kresge', 'A.J. Ackleson', 'Lee Chen', 'Kale Clauson', 'Kate Comer', 'Bren Coombs', 'Lee Anne Ford', 'Sharon Fredrickson', 'Tatiana Golykh', 'Nick Hentsch', 'Abraham Lim', 'Edmund Lupinski', 'Norma Michaels', 'Renna Nightingale', 'Eric Pumphrey', 'Brenna Rhea', 'Roz Ryan', 'Guilherme Scarabelot', 'Shondale Seymour', 'Leilani Smith', 'Michael Terra', 'Susan Ziegler']","['Michael Showalter', 'Laura Terruso', 'Michael Showalter', 'Brian Burgoyne', 'Robert Nassau', 'Rebecca Gregg', 'Melanie Jones', 'Daniel Crown', 'Kevin Mann', 'Riva Marker', 'Jordana Mollick', 'Daniela Taplin Lundberg', 'Christopher M. Boyd', 'Anthony Brandonisio', 'Dominic Ottersbach', 'Laura Terruso', 'Mauricio Betancur', 'Michael Showalter', 'Alison Sanders', 'Tiana Idoni-Matthews', 'Rebecca Cammarata', 'Valerie Contreras', 'Brian H. Kim', 'Sunday Boling', 'Meg Morman', 'Catherine Devaney', 'Karuna Karmarkar']"
27916,0.0,['Horror'],1.801688,1989-02-14,0.0,Redneck Zombies,5.0,20.0,1989,0.0,Martes,Febrero,"['Lisa M. DeHaven', 'William E. Benson', 'William Decker', 'Tyrone Taylor', 'James H. Housely', 'P. Floyd Piranha', 'Anthony Burlington-Smith', 'Boo Teasedale', 'Martin J. Wolfman', 'Darla Deans', 'Pericles Lewnes', 'Joe Benson', 'Bucky Santini', 'Stan Morrow', 'Brent Thurston-Rogers', 'Steve Sooy', 'Anthony M. Carr', 'Ken Davis']",['Pericles Lewnes']
84085,0.0,,0.074506,1942-08-21,0.0,The Pied Piper,6.5,2.0,1942,0.0,Viernes,Agosto,"['Monty Woolley', 'Roddy McDowall', 'Anne Baxter', 'Otto Preminger', 'J. Carrol Naish', 'Lester Matthews', 'Jill Esmond', 'Peggy Ann Garner']","['Irving Pichel', 'Nunnally Johnson', 'Nevil Shute']"
141461,0.0,"['Action', 'Foreign']",0.063059,1981-03-06,0.0,The Sword Stained with Royal Blood,6.5,4.0,1981,0.0,Viernes,Marzo,"['Chiang Sheng', 'Lu Feng', 'Wong Lik', 'Yu Tai-Ping', 'Chan Shen', 'Philip Kwok Chun-Fung', 'Lung Tien-Hsiang', 'Candy Wen Xue-Er', 'Wong Ching-Ho', 'Gam Tin-Chue', 'Wang Han-Chen', 'Ching Li', 'Siao Yuk', 'Lee Sau-Kei', 'Keung Hon', 'Ngai Tim-Choi', 'Ting Tung']","['Chiang Hsing-Lung', 'Ni Kuang', 'Runme Shaw', 'Chang Cheh']"
74395,0.0,"['Comedy', 'Drama']",2.675068,1991-04-05,0.0,Hangin' With The Homeboys,6.0,10.0,1991,0.0,Viernes,Abril,"['Doug E. Doug', 'Mario Joyner', 'John Leguizamo', 'Nestor Serrano', 'Kimberley Russell', 'Reggie Montgomery', 'Mary B. Ward', 'Christine Claravall']","['Mary Jane Fort', 'Michael Schweitzer', 'Richard Brick', 'Anghel Decca', 'Mick Mars', 'Joseph B. Vasquez', 'Joseph B. Vasquez', 'Isabel Bau Madden', 'Anna Czerwatiuk']"
41611,0.0,"['Drama', 'Thriller']",0.791565,1953-03-30,0.0,Jeopardy,6.4,13.0,1953,0.0,Lunes,Marzo,"['Barbara Stanwyck', 'Barry Sullivan', 'Ralph Meeker', 'Lee Aaker', 'Rico Alaniz', 'Charles Stevens', 'Juan Torena', 'Paul Fierro']","['Dimitri Tiomkin', 'John Sturges', 'Victor Milner', 'Maurice Zimm', 'Mel Dinelli', 'Newell P. Kimlin', 'Sol Baer Fielding']"
11823,31000000.0,"['Comedy', 'Romance']",14.224013,2004-09-13,41512007.0,Wimbledon,6.0,303.0,2004,1.339097,Lunes,Septiembre,"['Kirsten Dunst', 'Paul Bettany', 'Sam Neill', 'James McAvoy', 'Bernard Hill', 'Austin Nichols', 'Jon Favreau', 'Nikolaj Coster-Waldau', 'Celia Imrie', 'John McEnroe']","['Ed Shearmur', 'Tim Bevan', 'Eric Fellner', 'Darius Khondji', 'Adam Brooks', 'Debra Hayward', 'Liza Chasin', 'Humphrey Dixon', 'Richard Loncraine', 'Jennifer Flackett', 'Mark Levin', 'Mary Richards']"
63625,0.0,['Comedy'],0.114527,1980-11-12,0.0,The Stationmaster Meets His Match,7.5,7.0,1980,0.0,Miércoles,Noviembre,"['Imre Olvasztó', 'Koltai Róbert', 'Teri Horváth', 'Haumann Péter', 'Molnár Piroska', 'Pécsi Ildikó', 'János Zách', 'László Czuczor', 'István Szilágyi', 'László Csákányi', 'Károly Gyulai']","['Sándor Mihályfy', 'Sándor Rideg', 'György Schwajda']"
30840,0.0,"['Drama', 'Action', 'Romance']",5.683753,1991-05-13,0.0,Robin Hood,5.7,26.0,1991,0.0,Lunes,Mayo,"['Patrick Bergin', 'Uma Thurman', 'David Morrissey', 'Jürgen Prochnow', 'Jeroen Krabbé']","['John Irvin', 'Sam Resnick', 'John McGrath', 'Sam Resnick', 'Sarah Radclyffe', 'Geoffrey Burgon', 'Jason Lehel', 'Peter Tanner', 'Susie Figgis']"
